popularity_name,tune_id,popularity_tunebooks,tunes_setting_id,tunes_name,tunes_type,tunes_meter,tunes_mode,tunes_abc,tunes_date,tunes_username,recordings_id,recordings_artist,recordings_recording,recordings_track,recordings_number,recordings_tune,aliases_name,aliases_alias
'S Iomadh Rud A Chunnaic Mi,5478,146.0,5478,'S Iomadh Rud A Chunnaic Mi,reel,4/4,Gmajor,"ABBA GEDE|G2AG EGDG|ABBA GEDE|GEDE G2GA|
ABBA GEDE|G2AG EGDG|ABBA GEDE|GEDE G2GD|
G2AB dBAB|dBAB AGED|G2AB dBAB|AGED G2GD|
G2AB dBAB|dBAB AGED|G2AB dBAB|AGED G2GA|",2006-02-03 04:45:46,Andy F,4865.0,Stephen Doherty & Patrick Doocey,The Foxford Way,9.0,2.0,S'iomadh Rud A Chunnaic Mi,'S Iomadh Rud A Chunnaic Mi,"[""'S Ioma Rud A Chunna Mi"", ""'S Iomadh Rud A Chunna Mi"", ""'S Iomadh Rud A Chunnaic Mi Highland Fling"", ""'S Iomaidh Rud A'Chunna Mi"", ""'S Ionadh Riud A Chunnaic Mi"", ""'Siomadh Rud A Chunna Mi"", 'Cenneag Mhor', 'Many Things Have I Seen', ""Many's The Thing I Saw""]"
'S Iomadh Rud A Chunnaic Mi,5478,146.0,5478,'S Iomadh Rud A Chunnaic Mi,reel,4/4,Gmajor,"ABBA GEDE|G2AG EGDG|ABBA GEDE|GEDE G2GA|
ABBA GEDE|G2AG EGDG|ABBA GEDE|GEDE G2GD|
G2AB dBAB|dBAB AGED|G2AB dBAB|AGED G2GD|
G2AB dBAB|dBAB AGED|G2AB dBAB|AGED G2GA|",2006-02-03 04:45:46,Andy F,1361.0,The Tannahill Weavers,Cullen Bay,8.0,3.0,S'Ionadh Riud A Chunnaic Mi,'S Iomadh Rud A Chunnaic Mi,"[""'S Ioma Rud A Chunna Mi"", ""'S Iomadh Rud A Chunna Mi"", ""'S Iomadh Rud A Chunnaic Mi Highland Fling"", ""'S Iomaidh Rud A'Chunna Mi"", ""'S Ionadh Riud A Chunnaic Mi"", ""'Siomadh Rud A Chunna Mi"", 'Cenneag Mhor', 'Many Things Have I Seen', ""Many's The Thing I Saw""]"
'S Iomadh Rud A Chunnaic Mi,5478,146.0,5478,'S Iomadh Rud A Chunnaic Mi,reel,4/4,Gmajor,"ABBA GEDE|G2AG EGDG|ABBA GEDE|GEDE G2GA|
ABBA GEDE|G2AG EGDG|ABBA GEDE|GEDE G2GD|
G2AB dBAB|dBAB AGED|G2AB dBAB|AGED G2GD|
G2AB dBAB|dBAB AGED|G2AB dBAB|AGED G2GA|",2006-02-03 04:45:46,Andy F,3054.0,Various Artists,Transatlantic Sessions 3,5.0,2.0,'S Ioma Rud A Chunna Mi,'S Iomadh Rud A Chunnaic Mi,"[""'S Ioma Rud A Chunna Mi"", ""'S Iomadh Rud A Chunna Mi"", ""'S Iomadh Rud A Chunnaic Mi Highland Fling"", ""'S Iomaidh Rud A'Chunna Mi"", ""'S Ionadh Riud A Chunnaic Mi"", ""'Siomadh Rud A Chunna Mi"", 'Cenneag Mhor', 'Many Things Have I Seen', ""Many's The Thing I Saw""]"
'S Iomadh Rud A Chunnaic Mi,5478,146.0,11429,'S Iomadh Rud A Chunnaic Mi,reel,4/4,Dmajor,"e|f2fe dBAB|dded B2A2|f2fe dBAB|dBAB d2d:|
A|ddef afef|afef edBA|ddef afef|edBA d2dA|
ddef afef|ffef afef|ddef afef|edBA d2d||",2011-08-17 00:57:48,malcombpiper,2824.0,Angus MacColl,The Clan MacColl,10.0,6.0,S'iomadh Rud A Chunna Mi,'S Iomadh Rud A Chunnaic Mi,"[""'S Ioma Rud A Chunna Mi"", ""'S Iomadh Rud A Chunna Mi"", ""'S Iomadh Rud A Chunnaic Mi Highland Fling"", ""'S Iomaidh Rud A'Chunna Mi"", ""'S Ionadh Riud A Chunnaic Mi"", ""'Siomadh Rud A Chunna Mi"", 'Cenneag Mhor', 'Many Things Have I Seen', ""Many's The Thing I Saw""]"
'S Iomadh Rud A Chunnaic Mi,5478,146.0,11429,'S Iomadh Rud A Chunnaic Mi,reel,4/4,Dmajor,"e|f2fe dBAB|dded B2A2|f2fe dBAB|dBAB d2d:|
A|ddef afef|afef edBA|ddef afef|edBA d2dA|
ddef afef|ffef afef|ddef afef|edBA d2d||",2011-08-17 00:57:48,malcombpiper,3771.0,Angus Nicolson Trio,Lasses That Baffle Us,4.0,4.0,'S Iomaidh Rud A'Chunna Mi,'S Iomadh Rud A Chunnaic Mi,"[""'S Ioma Rud A Chunna Mi"", ""'S Iomadh Rud A Chunna Mi"", ""'S Iomadh Rud A Chunnaic Mi Highland Fling"", ""'S Iomaidh Rud A'Chunna Mi"", ""'S Ionadh Riud A Chunnaic Mi"", ""'Siomadh Rud A Chunna Mi"", 'Cenneag Mhor', 'Many Things Have I Seen', ""Many's The Thing I Saw""]"
'S Iomadh Rud A Chunnaic Mi,5478,146.0,11429,'S Iomadh Rud A Chunnaic Mi,reel,4/4,Dmajor,"e|f2fe dBAB|dded B2A2|f2fe dBAB|dBAB d2d:|
A|ddef afef|afef edBA|ddef afef|edBA d2dA|
ddef afef|ffef afef|ddef afef|edBA d2d||",2011-08-17 00:57:48,malcombpiper,5919.0,"Ben Miller, Anita MacDonald, Zakk Cormier",South Haven,8.0,3.0,'S Ioma Rud A Chunna Mi,'S Iomadh Rud A Chunnaic Mi,"[""'S Ioma Rud A Chunna Mi"", ""'S Iomadh Rud A Chunna Mi"", ""'S Iomadh Rud A Chunnaic Mi Highland Fling"", ""'S Iomaidh Rud A'Chunna Mi"", ""'S Ionadh Riud A Chunnaic Mi"", ""'Siomadh Rud A Chunna Mi"", 'Cenneag Mhor', 'Many Things Have I Seen', ""Many's The Thing I Saw""]"
'S Iomadh Rud A Chunnaic Mi,5478,146.0,11429,'S Iomadh Rud A Chunnaic Mi,reel,4/4,Dmajor,"e|f2fe dBAB|dded B2A2|f2fe dBAB|dBAB d2d:|
A|ddef afef|afef edBA|ddef afef|edBA d2dA|
ddef afef|ffef afef|ddef afef|edBA d2d||",2011-08-17 00:57:48,malcombpiper,698.0,Cathy Custy,An Ceoltoir Fanach,9.0,2.0,S'iomadh Rud A Chunnaic Mi,'S Iomadh Rud A Chunnaic Mi,"[""'S Ioma Rud A Chunna Mi"", ""'S Iomadh Rud A Chunna Mi"", ""'S Iomadh Rud A Chunnaic Mi Highland Fling"", ""'S Iomaidh Rud A'Chunna Mi"", ""'S Ionadh Riud A Chunnaic Mi"", ""'Siomadh Rud A Chunna Mi"", 'Cenneag Mhor', 'Many Things Have I Seen', ""Many's The Thing I Saw""]"
'S Iomadh Rud A Chunnaic Mi,5478,146.0,11429,'S Iomadh Rud A Chunnaic Mi,reel,4/4,Dmajor,"e|f2fe dBAB|dded B2A2|f2fe dBAB|dBAB d2d:|
A|ddef afef|afef edBA|ddef afef|edBA d2dA|
ddef afef|ffef afef|ddef afef|edBA d2d||",2011-08-17 00:57:48,malcombpiper,5186.0,"Duncan Nicolson, Ingrid Henderson & Allan Henderson",Tuning Phrases,2.0,5.0,S'iomadh Rud A Chunnaic Mi,'S Iomadh Rud A Chunnaic Mi,"[""'S Ioma Rud A Chunna Mi"", ""'S Iomadh Rud A Chunna Mi"", ""'S Iomadh Rud A Chunnaic Mi Highland Fling"", ""'S Iomaidh Rud A'Chunna Mi"", ""'S Ionadh Riud A Chunnaic Mi"", ""'Siomadh Rud A Chunna Mi"", 'Cenneag Mhor', 'Many Things Have I Seen', ""Many's The Thing I Saw""]"
'S Iomadh Rud A Chunnaic Mi,5478,146.0,11429,'S Iomadh Rud A Chunnaic Mi,reel,4/4,Dmajor,"e|f2fe dBAB|dded B2A2|f2fe dBAB|dBAB d2d:|
A|ddef afef|afef edBA|ddef afef|edBA d2dA|
ddef afef|ffef afef|ddef afef|edBA d2d||",2011-08-17 00:57:48,malcombpiper,1252.0,Hamish Moore,Stepping On The Bridge,3.0,4.0,Go Immediately,'S Iomadh Rud A Chunnaic Mi,"[""'S Ioma Rud A Chunna Mi"", ""'S Iomadh Rud A Chunna Mi"", ""'S Iomadh Rud A Chunnaic Mi Highland Fling"", ""'S Iomaidh Rud A'Chunna Mi"", ""'S Ionadh Riud A Chunnaic Mi"", ""'Siomadh Rud A Chunna Mi"", 'Cenneag Mhor', 'Many Things Have I Seen', ""Many's The Thing I Saw""]"
'S Iomadh Rud A Chunnaic Mi,5478,146.0,11429,'S Iomadh Rud A Chunnaic Mi,reel,4/4,Dmajor,"e|f2fe dBAB|dded B2A2|f2fe dBAB|dBAB d2d:|
A|ddef afef|afef edBA|ddef afef|edBA d2dA|
ddef afef|ffef afef|ddef afef|edBA d2d||",2011-08-17 00:57:48,malcombpiper,5409.0,Iona Session,Island Wild,4.0,4.0,S'iomadh Rud A Chunnaic Mi,'S Iomadh Rud A Chunnaic Mi,"[""'S Ioma Rud A Chunna Mi"", ""'S Iomadh Rud A Chunna Mi"", ""'S Iomadh Rud A Chunnaic Mi Highland Fling"", ""'S Iomaidh Rud A'Chunna Mi"", ""'S Ionadh Riud A Chunnaic Mi"", ""'Siomadh Rud A Chunna Mi"", 'Cenneag Mhor', 'Many Things Have I Seen', ""Many's The Thing I Saw""]"
'S Iomadh Rud A Chunnaic Mi,5478,146.0,11429,'S Iomadh Rud A Chunnaic Mi,reel,4/4,Dmajor,"e|f2fe dBAB|dded B2A2|f2fe dBAB|dBAB d2d:|
A|ddef afef|afef edBA|ddef afef|edBA d2dA|
ddef afef|ffef afef|ddef afef|edBA d2d||",2011-08-17 00:57:48,malcombpiper,5967.0,Kevin Burke,An Evening with Kevin Burke,6.0,2.0,S'ioma Rud A Chunnaic Mi,'S Iomadh Rud A Chunnaic Mi,"[""'S Ioma Rud A Chunna Mi"", ""'S Iomadh Rud A Chunna Mi"", ""'S Iomadh Rud A Chunnaic Mi Highland Fling"", ""'S Iomaidh Rud A'Chunna Mi"", ""'S Ionadh Riud A Chunnaic Mi"", ""'Siomadh Rud A Chunna Mi"", 'Cenneag Mhor', 'Many Things Have I Seen', ""Many's The Thing I Saw""]"
'S Iomadh Rud A Chunnaic Mi,5478,146.0,11429,'S Iomadh Rud A Chunnaic Mi,reel,4/4,Dmajor,"e|f2fe dBAB|dded B2A2|f2fe dBAB|dBAB d2d:|
A|ddef afef|afef edBA|ddef afef|edBA d2dA|
ddef afef|ffef afef|ddef afef|edBA d2d||",2011-08-17 00:57:48,malcombpiper,405.0,Kevin Burke,In Good Company - The Very Best Of,15.0,2.0,S'iomadh Rud A Chunnaic Mi,'S Iomadh Rud A Chunnaic Mi,"[""'S Ioma Rud A Chunna Mi"", ""'S Iomadh Rud A Chunna Mi"", ""'S Iomadh Rud A Chunnaic Mi Highland Fling"", ""'S Iomaidh Rud A'Chunna Mi"", ""'S Ionadh Riud A Chunnaic Mi"", ""'Siomadh Rud A Chunna Mi"", 'Cenneag Mhor', 'Many Things Have I Seen', ""Many's The Thing I Saw""]"
'S Iomadh Rud A Chunnaic Mi,5478,146.0,11429,'S Iomadh Rud A Chunnaic Mi,reel,4/4,Dmajor,"e|f2fe dBAB|dded B2A2|f2fe dBAB|dBAB d2d:|
A|ddef afef|afef edBA|ddef afef|edBA d2dA|
ddef afef|ffef afef|ddef afef|edBA d2d||",2011-08-17 00:57:48,malcombpiper,100.0,Kevin Burke And Mícheál Ó Domhnaill,Portland,7.0,2.0,S'iomadh Rud A Chunnaic Mi,'S Iomadh Rud A Chunnaic Mi,"[""'S Ioma Rud A Chunna Mi"", ""'S Iomadh Rud A Chunna Mi"", ""'S Iomadh Rud A Chunnaic Mi Highland Fling"", ""'S Iomaidh Rud A'Chunna Mi"", ""'S Ionadh Riud A Chunnaic Mi"", ""'Siomadh Rud A Chunna Mi"", 'Cenneag Mhor', 'Many Things Have I Seen', ""Many's The Thing I Saw""]"
'S Iomadh Rud A Chunnaic Mi,5478,146.0,11429,'S Iomadh Rud A Chunnaic Mi,reel,4/4,Dmajor,"e|f2fe dBAB|dded B2A2|f2fe dBAB|dBAB d2d:|
A|ddef afef|afef edBA|ddef afef|edBA d2dA|
ddef afef|ffef afef|ddef afef|edBA d2d||",2011-08-17 00:57:48,malcombpiper,2009.0,Malinky,The Unseen Hours,4.0,5.0,Many's The Thing I Saw,'S Iomadh Rud A Chunnaic Mi,"[""'S Ioma Rud A Chunna Mi"", ""'S Iomadh Rud A Chunna Mi"", ""'S Iomadh Rud A Chunnaic Mi Highland Fling"", ""'S Iomaidh Rud A'Chunna Mi"", ""'S Ionadh Riud A Chunnaic Mi"", ""'Siomadh Rud A Chunna Mi"", 'Cenneag Mhor', 'Many Things Have I Seen', ""Many's The Thing I Saw""]"
'S Iomadh Rud A Chunnaic Mi,5478,146.0,11429,'S Iomadh Rud A Chunnaic Mi,reel,4/4,Dmajor,"e|f2fe dBAB|dded B2A2|f2fe dBAB|dBAB d2d:|
A|ddef afef|afef edBA|ddef afef|edBA d2dA|
ddef afef|ffef afef|ddef afef|edBA d2d||",2011-08-17 00:57:48,malcombpiper,3989.0,Mànran,Mànran,12.0,3.0,'S Ioma Rud A Chunna Mi,'S Iomadh Rud A Chunnaic Mi,"[""'S Ioma Rud A Chunna Mi"", ""'S Iomadh Rud A Chunna Mi"", ""'S Iomadh Rud A Chunnaic Mi Highland Fling"", ""'S Iomaidh Rud A'Chunna Mi"", ""'S Ionadh Riud A Chunnaic Mi"", ""'Siomadh Rud A Chunna Mi"", 'Cenneag Mhor', 'Many Things Have I Seen', ""Many's The Thing I Saw""]"
'S Iomadh Rud A Chunnaic Mi,5478,146.0,11429,'S Iomadh Rud A Chunnaic Mi,reel,4/4,Dmajor,"e|f2fe dBAB|dded B2A2|f2fe dBAB|dBAB d2d:|
A|ddef afef|afef edBA|ddef afef|edBA d2dA|
ddef afef|ffef afef|ddef afef|edBA d2d||",2011-08-17 00:57:48,malcombpiper,6920.0,"Mike McGoldrick, John McCusker, John Doyle",The Reed That Bends in the Storm,6.0,2.0,Siomadh Rud A Chunna Mi,'S Iomadh Rud A Chunnaic Mi,"[""'S Ioma Rud A Chunna Mi"", ""'S Iomadh Rud A Chunna Mi"", ""'S Iomadh Rud A Chunnaic Mi Highland Fling"", ""'S Iomaidh Rud A'Chunna Mi"", ""'S Ionadh Riud A Chunnaic Mi"", ""'Siomadh Rud A Chunna Mi"", 'Cenneag Mhor', 'Many Things Have I Seen', ""Many's The Thing I Saw""]"
'S Iomadh Rud A Chunnaic Mi,5478,146.0,11429,'S Iomadh Rud A Chunnaic Mi,reel,4/4,Dmajor,"e|f2fe dBAB|dded B2A2|f2fe dBAB|dBAB d2d:|
A|ddef afef|afef edBA|ddef afef|edBA d2dA|
ddef afef|ffef afef|ddef afef|edBA d2d||",2011-08-17 00:57:48,malcombpiper,5704.0,Skipinnish,Atlantic Roar,7.0,3.0,S'iomadh Rud A Chunna Mi,'S Iomadh Rud A Chunnaic Mi,"[""'S Ioma Rud A Chunna Mi"", ""'S Iomadh Rud A Chunna Mi"", ""'S Iomadh Rud A Chunnaic Mi Highland Fling"", ""'S Iomaidh Rud A'Chunna Mi"", ""'S Ionadh Riud A Chunnaic Mi"", ""'Siomadh Rud A Chunna Mi"", 'Cenneag Mhor', 'Many Things Have I Seen', ""Many's The Thing I Saw""]"
'S Iomadh Rud A Chunnaic Mi,5478,146.0,11429,'S Iomadh Rud A Chunnaic Mi,reel,4/4,Dmajor,"e|f2fe dBAB|dded B2A2|f2fe dBAB|dBAB d2d:|
A|ddef afef|afef edBA|ddef afef|edBA d2dA|
ddef afef|ffef afef|ddef afef|edBA d2d||",2011-08-17 00:57:48,malcombpiper,5658.0,Skipinnish,The Seventh Wave,13.0,4.0,S'iomadh Rud A Chunna Mi,'S Iomadh Rud A Chunnaic Mi,"[""'S Ioma Rud A Chunna Mi"", ""'S Iomadh Rud A Chunna Mi"", ""'S Iomadh Rud A Chunnaic Mi Highland Fling"", ""'S Iomaidh Rud A'Chunna Mi"", ""'S Ionadh Riud A Chunnaic Mi"", ""'Siomadh Rud A Chunna Mi"", 'Cenneag Mhor', 'Many Things Have I Seen', ""Many's The Thing I Saw""]"
'S Iomadh Rud A Chunnaic Mi,5478,146.0,11429,'S Iomadh Rud A Chunnaic Mi,reel,4/4,Dmajor,"e|f2fe dBAB|dded B2A2|f2fe dBAB|dBAB d2d:|
A|ddef afef|afef edBA|ddef afef|edBA d2dA|
ddef afef|ffef afef|ddef afef|edBA d2d||",2011-08-17 00:57:48,malcombpiper,4865.0,Stephen Doherty & Patrick Doocey,The Foxford Way,9.0,2.0,S'iomadh Rud A Chunnaic Mi,'S Iomadh Rud A Chunnaic Mi,"[""'S Ioma Rud A Chunna Mi"", ""'S Iomadh Rud A Chunna Mi"", ""'S Iomadh Rud A Chunnaic Mi Highland Fling"", ""'S Iomaidh Rud A'Chunna Mi"", ""'S Ionadh Riud A Chunnaic Mi"", ""'Siomadh Rud A Chunna Mi"", 'Cenneag Mhor', 'Many Things Have I Seen', ""Many's The Thing I Saw""]"
'S Iomadh Rud A Chunnaic Mi,5478,146.0,11429,'S Iomadh Rud A Chunnaic Mi,reel,4/4,Dmajor,"e|f2fe dBAB|dded B2A2|f2fe dBAB|dBAB d2d:|
A|ddef afef|afef edBA|ddef afef|edBA d2dA|
ddef afef|ffef afef|ddef afef|edBA d2d||",2011-08-17 00:57:48,malcombpiper,1361.0,The Tannahill Weavers,Cullen Bay,8.0,3.0,S'Ionadh Riud A Chunnaic Mi,'S Iomadh Rud A Chunnaic Mi,"[""'S Ioma Rud A Chunna Mi"", ""'S Iomadh Rud A Chunna Mi"", ""'S Iomadh Rud A Chunnaic Mi Highland Fling"", ""'S Iomaidh Rud A'Chunna Mi"", ""'S Ionadh Riud A Chunnaic Mi"", ""'Siomadh Rud A Chunna Mi"", 'Cenneag Mhor', 'Many Things Have I Seen', ""Many's The Thing I Saw""]"
'S Iomadh Rud A Chunnaic Mi,5478,146.0,11429,'S Iomadh Rud A Chunnaic Mi,reel,4/4,Dmajor,"e|f2fe dBAB|dded B2A2|f2fe dBAB|dBAB d2d:|
A|ddef afef|afef edBA|ddef afef|edBA d2dA|
ddef afef|ffef afef|ddef afef|edBA d2d||",2011-08-17 00:57:48,malcombpiper,3054.0,Various Artists,Transatlantic Sessions 3,5.0,2.0,'S Ioma Rud A Chunna Mi,'S Iomadh Rud A Chunnaic Mi,"[""'S Ioma Rud A Chunna Mi"", ""'S Iomadh Rud A Chunna Mi"", ""'S Iomadh Rud A Chunnaic Mi Highland Fling"", ""'S Iomaidh Rud A'Chunna Mi"", ""'S Ionadh Riud A Chunnaic Mi"", ""'Siomadh Rud A Chunna Mi"", 'Cenneag Mhor', 'Many Things Have I Seen', ""Many's The Thing I Saw""]"
'S Iomadh Rud A Chunnaic Mi,5478,146.0,40344,'S Iomadh Rud A Chunnaic Mi,reel,4/4,Amajor,"BccB AFEF|A2BA F2E2|BccB AFEF|AFEF A2 A2|
BccB AFEF|A2BA F2E2|BccB AFEF|AFEF A2 A2|
A2Bc ecBc|ecBc AFED|A2Bc ecBc|AFEF A2 A2|
A2Bc ecBc|ecBc AFED|A2Bc ecBc|AFEF A2 A2|",2021-01-26 14:07:33,Andy Renshaw,2824.0,Angus MacColl,The Clan MacColl,10.0,6.0,S'iomadh Rud A Chunna Mi,'S Iomadh Rud A Chunnaic Mi,"[""'S Ioma Rud A Chunna Mi"", ""'S Iomadh Rud A Chunna Mi"", ""'S Iomadh Rud A Chunnaic Mi Highland Fling"", ""'S Iomaidh Rud A'Chunna Mi"", ""'S Ionadh Riud A Chunnaic Mi"", ""'Siomadh Rud A Chunna Mi"", 'Cenneag Mhor', 'Many Things Have I Seen', ""Many's The Thing I Saw""]"
'S Iomadh Rud A Chunnaic Mi,5478,146.0,40344,'S Iomadh Rud A Chunnaic Mi,reel,4/4,Amajor,"BccB AFEF|A2BA F2E2|BccB AFEF|AFEF A2 A2|
BccB AFEF|A2BA F2E2|BccB AFEF|AFEF A2 A2|
A2Bc ecBc|ecBc AFED|A2Bc ecBc|AFEF A2 A2|
A2Bc ecBc|ecBc AFED|A2Bc ecBc|AFEF A2 A2|",2021-01-26 14:07:33,Andy Renshaw,3771.0,Angus Nicolson Trio,Lasses That Baffle Us,4.0,4.0,'S Iomaidh Rud A'Chunna Mi,'S Iomadh Rud A Chunnaic Mi,"[""'S Ioma Rud A Chunna Mi"", ""'S Iomadh Rud A Chunna Mi"", ""'S Iomadh Rud A Chunnaic Mi Highland Fling"", ""'S Iomaidh Rud A'Chunna Mi"", ""'S Ionadh Riud A Chunnaic Mi"", ""'Siomadh Rud A Chunna Mi"", 'Cenneag Mhor', 'Many Things Have I Seen', ""Many's The Thing I Saw""]"
'S Iomadh Rud A Chunnaic Mi,5478,146.0,40344,'S Iomadh Rud A Chunnaic Mi,reel,4/4,Amajor,"BccB AFEF|A2BA F2E2|BccB AFEF|AFEF A2 A2|
BccB AFEF|A2BA F2E2|BccB AFEF|AFEF A2 A2|
A2Bc ecBc|ecBc AFED|A2Bc ecBc|AFEF A2 A2|
A2Bc ecBc|ecBc AFED|A2Bc ecBc|AFEF A2 A2|",2021-01-26 14:07:33,Andy Renshaw,5919.0,"Ben Miller, Anita MacDonald, Zakk Cormier",South Haven,8.0,3.0,'S Ioma Rud A Chunna Mi,'S Iomadh Rud A Chunnaic Mi,"[""'S Ioma Rud A Chunna Mi"", ""'S Iomadh Rud A Chunna Mi"", ""'S Iomadh Rud A Chunnaic Mi Highland Fling"", ""'S Iomaidh Rud A'Chunna Mi"", ""'S Ionadh Riud A Chunnaic Mi"", ""'Siomadh Rud A Chunna Mi"", 'Cenneag Mhor', 'Many Things Have I Seen', ""Many's The Thing I Saw""]"
'S Iomadh Rud A Chunnaic Mi,5478,146.0,40344,'S Iomadh Rud A Chunnaic Mi,reel,4/4,Amajor,"BccB AFEF|A2BA F2E2|BccB AFEF|AFEF A2 A2|
BccB AFEF|A2BA F2E2|BccB AFEF|AFEF A2 A2|
A2Bc ecBc|ecBc AFED|A2Bc ecBc|AFEF A2 A2|
A2Bc ecBc|ecBc AFED|A2Bc ecBc|AFEF A2 A2|",2021-01-26 14:07:33,Andy Renshaw,698.0,Cathy Custy,An Ceoltoir Fanach,9.0,2.0,S'iomadh Rud A Chunnaic Mi,'S Iomadh Rud A Chunnaic Mi,"[""'S Ioma Rud A Chunna Mi"", ""'S Iomadh Rud A Chunna Mi"", ""'S Iomadh Rud A Chunnaic Mi Highland Fling"", ""'S Iomaidh Rud A'Chunna Mi"", ""'S Ionadh Riud A Chunnaic Mi"", ""'Siomadh Rud A Chunna Mi"", 'Cenneag Mhor', 'Many Things Have I Seen', ""Many's The Thing I Saw""]"
'S Iomadh Rud A Chunnaic Mi,5478,146.0,40344,'S Iomadh Rud A Chunnaic Mi,reel,4/4,Amajor,"BccB AFEF|A2BA F2E2|BccB AFEF|AFEF A2 A2|
BccB AFEF|A2BA F2E2|BccB AFEF|AFEF A2 A2|
A2Bc ecBc|ecBc AFED|A2Bc ecBc|AFEF A2 A2|
A2Bc ecBc|ecBc AFED|A2Bc ecBc|AFEF A2 A2|",2021-01-26 14:07:33,Andy Renshaw,5186.0,"Duncan Nicolson, Ingrid Henderson & Allan Henderson",Tuning Phrases,2.0,5.0,S'iomadh Rud A Chunnaic Mi,'S Iomadh Rud A Chunnaic Mi,"[""'S Ioma Rud A Chunna Mi"", ""'S Iomadh Rud A Chunna Mi"", ""'S Iomadh Rud A Chunnaic Mi Highland Fling"", ""'S Iomaidh Rud A'Chunna Mi"", ""'S Ionadh Riud A Chunnaic Mi"", ""'Siomadh Rud A Chunna Mi"", 'Cenneag Mhor', 'Many Things Have I Seen', ""Many's The Thing I Saw""]"
'S Iomadh Rud A Chunnaic Mi,5478,146.0,40344,'S Iomadh Rud A Chunnaic Mi,reel,4/4,Amajor,"BccB AFEF|A2BA F2E2|BccB AFEF|AFEF A2 A2|
BccB AFEF|A2BA F2E2|BccB AFEF|AFEF A2 A2|
A2Bc ecBc|ecBc AFED|A2Bc ecBc|AFEF A2 A2|
A2Bc ecBc|ecBc AFED|A2Bc ecBc|AFEF A2 A2|",2021-01-26 14:07:33,Andy Renshaw,1252.0,Hamish Moore,Stepping On The Bridge,3.0,4.0,Go Immediately,'S Iomadh Rud A Chunnaic Mi,"[""'S Ioma Rud A Chunna Mi"", ""'S Iomadh Rud A Chunna Mi"", ""'S Iomadh Rud A Chunnaic Mi Highland Fling"", ""'S Iomaidh Rud A'Chunna Mi"", ""'S Ionadh Riud A Chunnaic Mi"", ""'Siomadh Rud A Chunna Mi"", 'Cenneag Mhor', 'Many Things Have I Seen', ""Many's The Thing I Saw""]"
'S Iomadh Rud A Chunnaic Mi,5478,146.0,40344,'S Iomadh Rud A Chunnaic Mi,reel,4/4,Amajor,"BccB AFEF|A2BA F2E2|BccB AFEF|AFEF A2 A2|
BccB AFEF|A2BA F2E2|BccB AFEF|AFEF A2 A2|
A2Bc ecBc|ecBc AFED|A2Bc ecBc|AFEF A2 A2|
A2Bc ecBc|ecBc AFED|A2Bc ecBc|AFEF A2 A2|",2021-01-26 14:07:33,Andy Renshaw,5409.0,Iona Session,Island Wild,4.0,4.0,S'iomadh Rud A Chunnaic Mi,'S Iomadh Rud A Chunnaic Mi,"[""'S Ioma Rud A Chunna Mi"", ""'S Iomadh Rud A Chunna Mi"", ""'S Iomadh Rud A Chunnaic Mi Highland Fling"", ""'S Iomaidh Rud A'Chunna Mi"", ""'S Ionadh Riud A Chunnaic Mi"", ""'Siomadh Rud A Chunna Mi"", 'Cenneag Mhor', 'Many Things Have I Seen', ""Many's The Thing I Saw""]"
'S Iomadh Rud A Chunnaic Mi,5478,146.0,40344,'S Iomadh Rud A Chunnaic Mi,reel,4/4,Amajor,"BccB AFEF|A2BA F2E2|BccB AFEF|AFEF A2 A2|
BccB AFEF|A2BA F2E2|BccB AFEF|AFEF A2 A2|
A2Bc ecBc|ecBc AFED|A2Bc ecBc|AFEF A2 A2|
A2Bc ecBc|ecBc AFED|A2Bc ecBc|AFEF A2 A2|",2021-01-26 14:07:33,Andy Renshaw,5967.0,Kevin Burke,An Evening with Kevin Burke,6.0,2.0,S'ioma Rud A Chunnaic Mi,'S Iomadh Rud A Chunnaic Mi,"[""'S Ioma Rud A Chunna Mi"", ""'S Iomadh Rud A Chunna Mi"", ""'S Iomadh Rud A Chunnaic Mi Highland Fling"", ""'S Iomaidh Rud A'Chunna Mi"", ""'S Ionadh Riud A Chunnaic Mi"", ""'Siomadh Rud A Chunna Mi"", 'Cenneag Mhor', 'Many Things Have I Seen', ""Many's The Thing I Saw""]"
'S Iomadh Rud A Chunnaic Mi,5478,146.0,40344,'S Iomadh Rud A Chunnaic Mi,reel,4/4,Amajor,"BccB AFEF|A2BA F2E2|BccB AFEF|AFEF A2 A2|
BccB AFEF|A2BA F2E2|BccB AFEF|AFEF A2 A2|
A2Bc ecBc|ecBc AFED|A2Bc ecBc|AFEF A2 A2|
A2Bc ecBc|ecBc AFED|A2Bc ecBc|AFEF A2 A2|",2021-01-26 14:07:33,Andy Renshaw,405.0,Kevin Burke,In Good Company - The Very Best Of,15.0,2.0,S'iomadh Rud A Chunnaic Mi,'S Iomadh Rud A Chunnaic Mi,"[""'S Ioma Rud A Chunna Mi"", ""'S Iomadh Rud A Chunna Mi"", ""'S Iomadh Rud A Chunnaic Mi Highland Fling"", ""'S Iomaidh Rud A'Chunna Mi"", ""'S Ionadh Riud A Chunnaic Mi"", ""'Siomadh Rud A Chunna Mi"", 'Cenneag Mhor', 'Many Things Have I Seen', ""Many's The Thing I Saw""]"
